kestrel_call,confidence,depth_score,haplo_count,flag,is_frameshift,vntr_coverage_mean,vntr_coverage_median,analysis_time_seconds,pair_id,condition,coverage_fraction,coverage_label,source_experiment
,Negative,,,,False,51.02,16.0,1.873869,pair_3025,mutated,12.5,ds12,dupC
,Negative,,,,False,27.35,9.0,1.659935,pair_3025,mutated,6.25,ds6,dupC
,Negative,,,,False,278.57,93.0,3.090511,pair_3026,normal,75.0,ds75,dupC
,Negative,,,,False,186.93,61.0,2.513933,pair_3026,normal,50.0,ds50,dupC
,Negative,,,,False,94.63,29.0,2.064129,pair_3026,normal,25.0,ds25,dupC
,Negative,,,,False,49.68,15.0,1.924062,pair_3026,normal,12.5,ds12,dupC
,Negative,,,,False,27.0,8.0,1.43317,pair_3026,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0321954561022947,379.0,Not flagged,True,278.64,98.0,2.741846,pair_3026,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0302013422818791,379.0,Not flagged,True,187.0,70.0,2.434561,pair_3026,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0566207985562824,379.0,Not flagged,True,93.18,32.0,2.486855,pair_3026,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.0502072777521879,379.0,Not flagged,True,47.29,18.0,2.355659,pair_3026,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0465532676812891,374.0,Not flagged,True,25.49,9.0,2.284251,pair_3026,mutated,6.25,ds6,dupC
,Negative,,,,False,288.01,99.0,2.490312,pair_3027,normal,75.0,ds75,dupC
,Negative,,,,False,195.9,65.0,2.103758,pair_3027,normal,50.0,ds50,dupC
,Negative,,,,False,98.3,28.0,2.354517,pair_3027,normal,25.0,ds25,dupC
,Negative,,,,False,51.05,15.0,1.746019,pair_3027,normal,12.5,ds12,dupC
,Negative,,,,False,26.86,9.0,1.264637,pair_3027,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0171240774907749,383.0,Not flagged,True,283.92,99.0,2.762442,pair_3027,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0217441325356649,383.0,Not flagged,True,191.19,64.0,2.501053,pair_3027,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0240351282643864,381.0,Not flagged,True,95.99,35.0,2.631478,pair_3027,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0141176470588235,379.0,Not flagged,True,48.44,18.0,2.631164,pair_3027,mutated,12.5,ds12,dupC
,Negative,,,,False,25.35,9.0,1.720573,pair_3027,mutated,6.25,ds6,dupC
,Negative,,,,False,253.95,161.0,3.321501,pair_3028,normal,75.0,ds75,dupC
,Negative,,,,False,171.74,110.0,2.873565,pair_3028,normal,50.0,ds50,dupC
,Negative,,,,False,86.52,55.0,2.318084,pair_3028,normal,25.0,ds25,dupC
,Negative,,,,False,44.03,31.0,1.903548,pair_3028,normal,12.5,ds12,dupC
,Negative,,,,False,23.79,18.0,1.776489,pair_3028,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0840009911621376,376.0,Not flagged,True,248.55,146.5,3.238707,pair_3028,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0842827391890236,375.0,Not flagged,True,167.3,100.0,3.088079,pair_3028,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.091645885286783,375.0,Not flagged,True,85.66,57.0,2.548058,pair_3028,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.1036363636363636,376.0,Not flagged,True,43.68,28.0,2.405878,pair_3028,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.1144859813084112,378.0,Not flagged,True,23.79,16.0,2.207621,pair_3028,mutated,6.25,ds6,dupC
,Negative,,,,False,279.71,127.0,3.322389,pair_3029,normal,75.0,ds75,dupC
,Negative,,,,False,186.96,84.0,3.258053,pair_3029,normal,50.0,ds50,dupC
,Negative,,,,False,94.63,42.0,2.653729,pair_3029,normal,25.0,ds25,dupC
,Negative,,,,False,47.21,21.0,1.884215,pair_3029,normal,12.5,ds12,dupC
,Negative,,,,False,25.36,10.0,1.490932,pair_3029,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0179995263282545,389.0,Not flagged,True,279.0,112.0,3.041644,pair_3029,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0171612441902037,389.0,Not flagged,True,188.69,74.0,2.488377,pair_3029,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0264805007221954,388.0,Not flagged,True,96.15,40.0,2.491512,pair_3029,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.032258064516129,384.0,Not flagged,True,48.12,19.0,2.351151,pair_3029,mutated,12.5,ds12,dupC
,Negative,,,,False,26.58,10.0,1.672881,pair_3029,mutated,6.25,ds6,dupC
,Negative,,,,False,280.67,107.0,2.853698,pair_3030,normal,75.0,ds75,dupC
,Negative,,,,False,187.62,75.0,2.279201,pair_3030,normal,50.0,ds50,dupC
,Negative,,,,False,93.47,34.0,2.164844,pair_3030,normal,25.0,ds25,dupC
,Negative,,,,False,47.92,18.0,1.866729,pair_3030,normal,12.5,ds12,dupC
,Negative,,,,False,25.41,11.0,1.604247,pair_3030,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0059174515508654,379.0,Not flagged,True,283.54,104.0,3.487444,pair_3030,mutated,75.0,ds75,dupC
,Negative,,,,False,192.15,71.0,2.671065,pair_3030,mutated,50.0,ds50,dupC
,Negative,,,,False,97.33,37.0,2.365153,pair_3030,mutated,25.0,ds25,dupC
,Negative,,,,False,49.44,20.0,2.073975,pair_3030,mutated,12.5,ds12,dupC
,Negative,,,,False,26.9,12.0,1.901321,pair_3030,mutated,6.25,ds6,dupC
,Negative,,,,False,269.24,103.0,3.396996,pair_3031,normal,75.0,ds75,dupC
,Negative,,,,False,184.07,70.0,3.087902,pair_3031,normal,50.0,ds50,dupC
,Negative,,,,False,92.76,37.0,2.418448,pair_3031,normal,25.0,ds25,dupC
,Negative,,,,False,49.53,21.0,1.675943,pair_3031,normal,12.5,ds12,dupC
,Negative,,,,False,26.27,12.0,1.420886,pair_3031,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0355604435890385,391.0,Not flagged,True,274.2,106.0,3.023097,pair_3031,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0354238456237077,391.0,Not flagged,True,186.45,74.0,2.349595,pair_3031,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0842656510354677,391.0,Not flagged,True,95.05,40.0,2.246171,pair_3031,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.1018691588785046,391.0,Not flagged,True,47.9,20.0,2.092402,pair_3031,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0801131008482563,391.0,Not flagged,True,26.17,13.0,1.905981,pair_3031,mutated,6.25,ds6,dupC
,Negative,,,,False,270.33,82.0,3.551702,pair_3032,normal,75.0,ds75,dupC
,Negative,,,,False,183.0,56.0,3.529892,pair_3032,normal,50.0,ds50,dupC
,Negative,,,,False,94.99,33.0,2.60023,pair_3032,normal,25.0,ds25,dupC
,Negative,,,,False,49.76,19.0,2.004424,pair_3032,normal,12.5,ds12,dupC
,Negative,,,,False,26.98,10.0,1.531418,pair_3032,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0290296712109061,384.0,Not flagged,True,281.85,84.5,2.650297,pair_3032,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0420061976357167,383.0,Not flagged,True,189.59,56.0,2.629591,pair_3032,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0529346622369878,381.0,Not flagged,True,96.24,28.0,2.390006,pair_3032,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.0509322419281491,378.0,Not flagged,True,49.74,18.0,2.504236,pair_3032,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0292812777284826,381.0,Not flagged,True,27.46,10.0,2.163644,pair_3032,mutated,6.25,ds6,dupC
,Negative,,,,False,266.02,108.0,3.138912,pair_3033,normal,75.0,ds75,dupC
,Negative,,,,False,180.66,73.0,2.558078,pair_3033,normal,50.0,ds50,dupC
,Negative,,,,False,91.23,36.0,2.082144,pair_3033,normal,25.0,ds25,dupC
,Negative,,,,False,45.54,20.0,1.81053,pair_3033,normal,12.5,ds12,dupC
,Negative,,,,False,25.06,11.0,1.356314,pair_3033,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0151991278137625,347.0,Not flagged,True,277.95,110.0,2.550883,pair_3033,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0185909047573648,347.0,Not flagged,True,188.08,76.0,2.479744,pair_3033,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0286409078627398,348.0,Not flagged,True,94.26,43.0,2.25155,pair_3033,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0138197899391929,348.0,Not flagged,True,47.88,20.0,2.043897,pair_3033,mutated,12.5,ds12,dupC
,Negative,,,,False,26.58,11.0,1.454408,pair_3033,mutated,6.25,ds6,dupC
,Negative,,,,False,270.83,126.0,3.18335,pair_3034,normal,75.0,ds75,dupC
,Negative,,,,False,182.68,87.0,2.952071,pair_3034,normal,50.0,ds50,dupC
,Negative,,,,False,91.57,42.0,2.496304,pair_3034,normal,25.0,ds25,dupC
,Negative,,,,False,45.92,20.0,1.961841,pair_3034,normal,12.5,ds12,dupC
,Negative,,,,False,24.78,12.0,1.738016,pair_3034,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0755972815806067,351.0,Not flagged,True,270.78,134.0,2.595113,pair_3034,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0941726709644798,351.0,Not flagged,True,184.27,96.0,2.332101,pair_3034,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.1072189349112426,374.0,Not flagged,True,91.81,52.0,2.223038,pair_3034,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.1127029608404966,352.0,Not flagged,True,46.36,28.0,2.066963,pair_3034,mutated,12.5,ds12,dupC
Insertion,High_Precision*,0.1193490054249547,375.0,Not flagged,True,25.22,14.0,2.095572,pair_3034,mutated,6.25,ds6,dupC
,Negative,,,,False,272.43,111.0,3.5652,pair_3035,normal,75.0,ds75,dupC
,Negative,,,,False,185.76,77.0,3.279363,pair_3035,normal,50.0,ds50,dupC
,Negative,,,,False,93.74,37.0,2.759197,pair_3035,normal,25.0,ds25,dupC
,Negative,,,,False,47.91,18.0,1.987082,pair_3035,normal,12.5,ds12,dupC
,Negative,,,,False,26.67,10.0,2.188056,pair_3035,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0182021121318794,374.0,Not flagged,True,279.07,116.0,2.652047,pair_3035,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0163296387173195,368.0,Not flagged,True,189.0,80.0,2.479263,pair_3035,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0404376784015223,366.0,Not flagged,True,95.61,45.0,2.567052,pair_3035,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0441176470588235,369.0,Not flagged,True,47.96,23.0,2.544916,pair_3035,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0237859266600594,371.0,Not flagged,True,25.6,13.0,2.344649,pair_3035,mutated,6.25,ds6,dupC
,Negative,,,,False,282.19,90.0,3.175205,pair_3036,normal,75.0,ds75,dupC
,Negative,,,,False,192.33,59.0,2.480728,pair_3036,normal,50.0,ds50,dupC
,Negative,,,,False,99.76,30.0,1.946413,pair_3036,normal,25.0,ds25,dupC
,Negative,,,,False,50.22,15.0,1.447688,pair_3036,normal,12.5,ds12,dupC
,Negative,,,,False,26.59,7.0,1.301254,pair_3036,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0150969184890656,348.0,Not flagged,True,285.03,90.0,3.303792,pair_3036,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0134428678117998,348.0,Not flagged,True,191.9,62.0,3.141716,pair_3036,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0127651586258682,347.0,Not flagged,True,96.1,32.0,2.337681,pair_3036,mutated,25.0,ds25,dupC
,Negative,,,,False,48.6,15.0,1.515855,pair_3036,mutated,12.5,ds12,dupC
,Negative,,,,False,26.43,11.0,1.338001,pair_3036,mutated,6.25,ds6,dupC
,Negative,,,,False,284.6,89.0,2.247392,pair_3037,normal,75.0,ds75,dupC
,Negative,,,,False,192.05,60.0,1.992805,pair_3037,normal,50.0,ds50,dupC
,Negative,,,,False,97.47,30.0,1.972198,pair_3037,normal,25.0,ds25,dupC
,Negative,,,,False,49.26,16.0,1.786499,pair_3037,normal,12.5,ds12,dupC
,Negative,,,,False,26.96,10.0,1.34628,pair_3037,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0272206303724928,377.0,Not flagged,True,288.21,97.5,2.665701,pair_3037,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0310358726320032,377.0,Not flagged,True,196.39,70.0,2.391742,pair_3037,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0411428571428571,379.0,Not flagged,True,100.1,33.0,2.362793,pair_3037,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0441039925719591,372.0,Not flagged,True,51.23,18.0,2.708251,pair_3037,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0417036379769299,376.0,Not flagged,True,28.72,10.0,2.113844,pair_3037,mutated,6.25,ds6,dupC
,Negative,,,,False,280.48,100.0,3.169054,pair_3038,normal,75.0,ds75,dupC
,Negative,,,,False,188.81,67.0,3.022161,pair_3038,normal,50.0,ds50,dupC
,Negative,,,,False,94.61,32.0,2.130234,pair_3038,normal,25.0,ds25,dupC
,Negative,,,,False,48.02,17.0,1.790475,pair_3038,normal,12.5,ds12,dupC
,Negative,,,,False,26.86,9.0,1.426055,pair_3038,normal,6.25,ds6,dupC
,Negative,,,,False,283.44,96.0,2.75326,pair_3038,mutated,75.0,ds75,dupC
,Negative,,,,False,192.68,65.0,2.29024,pair_3038,mutated,50.0,ds50,dupC
,Negative,,,,False,99.14,35.0,2.264323,pair_3038,mutated,25.0,ds25,dupC
,Negative,,,,False,49.95,18.0,1.97617,pair_3038,mutated,12.5,ds12,dupC
,Negative,,,,False,26.71,10.0,1.503855,pair_3038,mutated,6.25,ds6,dupC
,Negative,,,,False,278.11,97.0,3.501529,pair_3039,normal,75.0,ds75,dupC
,Negative,,,,False,192.77,70.0,3.231044,pair_3039,normal,50.0,ds50,dupC
,Negative,,,,False,99.99,35.0,2.537804,pair_3039,normal,25.0,ds25,dupC
,Negative,,,,False,50.51,19.0,1.932512,pair_3039,normal,12.5,ds12,dupC
,Negative,,,,False,26.81,11.0,1.678744,pair_3039,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0079961397945819,382.0,Not flagged,True,284.65,101.0,2.773281,pair_3039,mutated,75.0,ds75,dupC
Insertion,High_Precision,0.0077348066298342,382.0,Not flagged,True,193.71,67.0,2.358048,pair_3039,mutated,50.0,ds50,dupC
,Negative,,,,False,97.73,36.0,1.893911,pair_3039,mutated,25.0,ds25,dupC
,Negative,,,,False,49.28,17.0,1.713252,pair_3039,mutated,12.5,ds12,dupC
,Negative,,,,False,25.94,10.0,1.405631,pair_3039,mutated,6.25,ds6,dupC
,Negative,,,,False,267.76,100.0,3.507094,pair_3040,normal,75.0,ds75,dupC
,Negative,,,,False,181.39,69.0,3.316014,pair_3040,normal,50.0,ds50,dupC
,Negative,,,,False,92.19,35.0,2.754644,pair_3040,normal,25.0,ds25,dupC
,Negative,,,,False,47.67,20.0,1.968469,pair_3040,normal,12.5,ds12,dupC
,Negative,,,,False,24.77,9.0,1.8031,pair_3040,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0330025014120874,384.0,Not flagged,True,273.05,103.0,4.069796,pair_3040,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0281770476842345,384.0,Not flagged,True,183.76,70.0,3.500583,pair_3040,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0322115384615384,384.0,Not flagged,True,95.02,36.0,3.554892,pair_3040,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0259740259740259,357.0,Not flagged,True,48.51,19.0,2.697085,pair_3040,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0267857142857142,357.0,Not flagged,True,24.97,10.0,2.040842,pair_3040,mutated,6.25,ds6,dupC
,Negative,,,,False,339.89,94.0,3.628374,pair_3041,normal,75.0,ds75,dupC
,Negative,,,,False,227.78,63.0,2.855065,pair_3041,normal,50.0,ds50,dupC
,Negative,,,,False,121.73,34.0,2.684519,pair_3041,normal,25.0,ds25,dupC
,Negative,,,,False,63.32,22.0,1.834045,pair_3041,normal,12.5,ds12,dupC
,Negative,,,,False,33.46,10.0,1.500561,pair_3041,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0059135399673735,341.0,Not flagged,True,298.83,85.0,3.655092,pair_3041,mutated,75.0,ds75,dupC
,Negative,,,,False,210.37,55.0,3.168001,pair_3041,mutated,50.0,ds50,dupC
,Negative,,,,False,110.36,31.0,2.379434,pair_3041,mutated,25.0,ds25,dupC
,Negative,,,,False,61.83,20.0,1.909102,pair_3041,mutated,12.5,ds12,dupC
,Negative,,,,False,34.03,11.0,1.104517,pair_3041,mutated,6.25,ds6,dupC
,Negative,,,,False,261.71,111.5,3.474486,pair_3042,normal,75.0,ds75,dupC
,Negative,,,,False,181.34,72.0,2.845715,pair_3042,normal,50.0,ds50,dupC
,Negative,,,,False,91.44,37.0,2.794917,pair_3042,normal,25.0,ds25,dupC
,Negative,,,,False,46.73,21.0,1.994046,pair_3042,normal,12.5,ds12,dupC
,Negative,,,,False,24.52,10.0,1.947496,pair_3042,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0229494262643433,375.0,Not flagged,True,278.35,124.0,3.303464,pair_3042,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0262880067567567,375.0,Not flagged,True,187.43,82.0,2.896465,pair_3042,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0397076735688185,370.0,Not flagged,True,93.8,44.0,2.778547,pair_3042,mutated,25.0,ds25,dupC
Insertion,High_Precision*,0.0566914498141263,375.0,Not flagged,True,47.72,23.0,2.485119,pair_3042,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0306021717670286,377.0,Not flagged,True,24.97,12.0,2.733537,pair_3042,mutated,6.25,ds6,dupC
,Negative,,,,False,271.6,100.0,3.488116,pair_3043,normal,75.0,ds75,dupC
,Negative,,,,False,182.76,70.0,2.929,pair_3043,normal,50.0,ds50,dupC
,Negative,,,,False,92.93,33.0,2.113955,pair_3043,normal,25.0,ds25,dupC
,Negative,,,,False,47.68,16.0,1.933932,pair_3043,normal,12.5,ds12,dupC
,Negative,,,,False,25.05,10.0,1.781654,pair_3043,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0193646373876724,373.0,Not flagged,True,267.48,109.0,3.727882,pair_3043,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.016391085549964,376.0,Not flagged,True,179.55,68.0,3.201624,pair_3043,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0180023228803716,376.0,Not flagged,True,93.92,36.0,2.672357,pair_3043,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0385216033315981,373.0,Not flagged,True,49.89,21.0,2.379186,pair_3043,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0222693531283138,374.0,Not flagged,True,27.74,12.0,1.995633,pair_3043,mutated,6.25,ds6,dupC
,Negative,,,,False,268.49,135.0,2.65782,pair_3044,normal,75.0,ds75,dupC
,Negative,,,,False,181.09,87.0,2.117359,pair_3044,normal,50.0,ds50,dupC
,Negative,,,,False,92.35,46.0,1.738473,pair_3044,normal,25.0,ds25,dupC
,Negative,,,,False,47.41,20.0,1.528654,pair_3044,normal,12.5,ds12,dupC
,Negative,,,,False,26.52,12.0,1.194009,pair_3044,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0092768791627021,361.0,Not flagged,True,266.16,142.0,3.54337,pair_3044,mutated,75.0,ds75,dupC
Insertion,High_Precision,0.0083798882681564,361.0,Not flagged,True,179.49,93.0,3.542199,pair_3044,mutated,50.0,ds50,dupC
,Negative,,,,False,90.17,49.0,2.767431,pair_3044,mutated,25.0,ds25,dupC
,Negative,,,,False,44.83,24.0,1.888244,pair_3044,mutated,12.5,ds12,dupC
,Negative,,,,False,24.12,12.0,1.548542,pair_3044,mutated,6.25,ds6,dupC
,Negative,,,,False,268.17,108.0,3.280679,pair_3045,normal,75.0,ds75,dupC
,Negative,,,,False,186.73,77.0,2.967475,pair_3045,normal,50.0,ds50,dupC
,Negative,,,,False,94.66,43.0,2.523888,pair_3045,normal,25.0,ds25,dupC
,Negative,,,,False,47.99,21.0,2.071888,pair_3045,normal,12.5,ds12,dupC
,Negative,,,,False,25.83,12.0,1.654278,pair_3045,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0195251096219078,384.0,Not flagged,True,286.31,109.0,2.816922,pair_3045,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.028110599078341,383.0,Not flagged,True,196.18,75.0,2.518015,pair_3045,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0232967032967032,383.0,Not flagged,True,100.62,37.0,2.625764,pair_3045,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0228063393892539,382.0,Not flagged,True,50.87,17.0,2.584372,pair_3045,mutated,12.5,ds12,dupC
Insertion,Low_Precision,0.013009540329575,375.0,Not flagged,True,27.52,10.0,2.148469,pair_3045,mutated,6.25,ds6,dupC
,Negative,,,,False,282.36,80.0,3.598339,pair_3046,normal,75.0,ds75,dupC
,Negative,,,,False,191.24,57.0,3.487591,pair_3046,normal,50.0,ds50,dupC
,Negative,,,,False,96.53,30.0,2.879825,pair_3046,normal,25.0,ds25,dupC
,Negative,,,,False,50.34,14.0,2.024873,pair_3046,normal,12.5,ds12,dupC
,Negative,,,,False,27.82,8.0,1.421063,pair_3046,normal,6.25,ds6,dupC
Insertion,High_Precision,0.0059830823189601,359.0,Not flagged,True,273.7,73.0,3.911669,pair_3046,mutated,75.0,ds75,dupC
,Negative,,,,False,192.04,51.0,3.269163,pair_3046,mutated,50.0,ds50,dupC
,Negative,,,,False,98.35,27.0,2.580151,pair_3046,mutated,25.0,ds25,dupC
,Negative,,,,False,49.85,13.0,1.873564,pair_3046,mutated,12.5,ds12,dupC
,Negative,,,,False,28.62,9.0,1.509234,pair_3046,mutated,6.25,ds6,dupC
,Negative,,,,False,271.28,126.0,3.271328,pair_3047,normal,75.0,ds75,dupC
,Negative,,,,False,185.42,89.0,2.826882,pair_3047,normal,50.0,ds50,dupC
,Negative,,,,False,93.97,45.0,2.355356,pair_3047,normal,25.0,ds25,dupC
,Negative,,,,False,48.65,23.0,2.514835,pair_3047,normal,12.5,ds12,dupC
,Negative,,,,False,26.52,12.0,2.114913,pair_3047,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0095369349503858,376.0,Not flagged,True,259.2,127.0,3.755809,pair_3047,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0147597916264711,377.0,Not flagged,True,173.67,83.0,3.641507,pair_3047,mutated,50.0,ds50,dupC
,Negative,,,,False,91.03,46.0,3.041181,pair_3047,mutated,25.0,ds25,dupC
,Negative,,,,False,46.52,22.0,2.329722,pair_3047,mutated,12.5,ds12,dupC
,Negative,,,,False,24.72,13.0,1.966444,pair_3047,mutated,6.25,ds6,dupC
,Negative,,,,False,277.55,101.0,3.343228,pair_3048,normal,75.0,ds75,dupC
,Negative,,,,False,186.27,69.0,2.740237,pair_3048,normal,50.0,ds50,dupC
,Negative,,,,False,93.69,35.0,2.456859,pair_3048,normal,25.0,ds25,dupC
,Negative,,,,False,46.75,19.0,1.846596,pair_3048,normal,12.5,ds12,dupC
,Negative,,,,False,25.15,12.0,1.767728,pair_3048,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0146278237254659,354.0,Not flagged,True,271.93,96.0,3.393086,pair_3048,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.011424856028237,336.0,Not flagged,True,185.56,65.0,3.058621,pair_3048,mutated,50.0,ds50,dupC
Insertion,High_Precision,0.0192851632810491,385.0,Not flagged,True,94.5,32.0,2.33594,pair_3048,mutated,25.0,ds25,dupC
Insertion,High_Precision,0.0267743306417339,384.0,Not flagged,True,48.08,17.0,2.339119,pair_3048,mutated,12.5,ds12,dupC
Insertion,High_Precision,0.0491949910554561,383.0,Not flagged,True,25.81,9.0,2.153263,pair_3048,mutated,6.25,ds6,dupC
,Negative,,,,False,268.32,114.0,3.585868,pair_3049,normal,75.0,ds75,dupC
,Negative,,,,False,181.07,72.0,3.28811,pair_3049,normal,50.0,ds50,dupC
,Negative,,,,False,90.68,36.0,2.869685,pair_3049,normal,25.0,ds25,dupC
,Negative,,,,False,47.2,18.0,2.022537,pair_3049,normal,12.5,ds12,dupC
,Negative,,,,False,27.9,10.0,2.005311,pair_3049,normal,6.25,ds6,dupC
Insertion,High_Precision*,0.0387918270654427,381.0,Not flagged,True,271.59,114.0,3.551631,pair_3049,mutated,75.0,ds75,dupC
Insertion,High_Precision*,0.0399782726778924,382.0,Not flagged,True,183.24,76.0,3.316426,pair_3049,mutated,50.0,ds50,dupC
Insertion,High_Precision*,0.0412676698586411,376.0,Not flagged,True,91.96,44.0,2.809681,pair_3049,mutated,25.0,ds25,dupC
